## Unknown:

  InputVirtualization: 16291462
  InsiderPreviewBranding: 14096858
  InstallAttribution: 3222455
  InstantQueuedLaunch: 28072593
  IntelLtrOverride: 0
  IoMmuIsolationForGPUP: 0
  IommuInterfaceV2: 0
  IppPdlPassthrough: 33828954
  IrisBackupSignals: 44597171
  IrisCampaignActions: 0
  IrisRules: 42835299
  IrisServiceRefreshCtac: 28969680
  IsoWrapperValidationLevel: 16726197
  JAmsi: 15964611
  JapaneseImeOnModernUXTouchKeyboard: 30074835
  JitProcessInServiceWorkerHost: 11921348
  JointResizeIcons: 35206184
  JunctionRedirectionTrust: 0
  KSOD: 34912776
  KeepWin8SearchPane: 35032763
  KerbAsRepCredKeyBinding: 21393543
  KerbAsRepCreds: 16340140
  KerbAsRepCredsHybrid: 21331590
  KerbAsRepCredsHybridCache: 21393348
  KerbCloudTicketSupport: 25459565
  KerbEncryptionModeDisable: 31371414
  KerbSHA2: 31496153
  KerbSupportKeyListReq: 20495629
  KernelSharedUserDataAslr: 0
  KeyGuard_Telemetry_30123167: 0
  KeyboardInputVirtualization: 18837801
  KioskPositioner: 18518788
  KnownFolderInternalContract: 43258206
  LCEarlyTextWrappingFix: 44717174
  LCFixes: 44924088
  LCKeyboardFocus: 39342818
  LCTeachingTipsPositioningFix: 43887102
  LCTextWrap: 43870737
  LCVAoverlappedIssueFix: 45266177
  LSA_SynchronousProfileLoaded: 23534517
  LVRedrawOpt: 37756735
  LaunchDimeForAquisitionUSQRenewal: 45562151
  LcGlobalLanguages: 38811930
  LegacyFolders: 31776450
  LightingSettings: 42933752
  LightingWhenLidClosed: 16487091
  LiveKernelDump: 40430431
  LivedumpProcessFiltering: 34924843
  LoadBloomCreatives: 45636699
  Location_Accuracy: 38312354
  LockBugFix_CheckUwpLockAppRequirements: 16605524
  LockBugFix_LockAppInstantlyDismisses: 20191093
  LockOnLogon: 32979348
  LockscreenBackupRestoreHandler: 36766132
  LockscreenRestoreHandler: 45026434
  LogonUINoUpdateUserInput: 30723191
  LostNotificationTaskFix: 45894401
  LowPriorityDownload: 37081019
  LowestRollupPackageCurrentState: 37219794
  M365AlertBanner: 29149697
  MDMDiagnosticsTool_FlattenOutputFile: 32990851
  MDM_Extensibility_DSC_Native: 37252711
  MFACheckInClipRenew: 38124097
  MMPC_Desktop: 33231644
  MMPC_Single_Discovery_Template: 44240013
  MMXOptInThroughSettings: 11833844
  MMXOptOut: 12246901
  MSAAADC: 32503442
  MSAAADSplit: 33061411
  MSABadStateWnf: 44496455
  MSDTDeprecationPhase1: 43517369
  MagnifierCaretUseFastTransition: 20496243
  MagnifierVoiceSliderContrast: 44020297
  MagnifierWithinEdgesNoJitter: 20334694
  ManagedUserLogonCBA: 36893181
  ManifestBasedBackupRestore: 41560556
  MdmSupportForEdu: 9608605
  MemoryDumpDialogRejuvenation: 44249864
  Mercury_App_Backup: 41031223
  Mercury_App_Backup_V2: 45359090
  Mercury_App_Backup_Validation: 42901516
  Mercury_App_Restore: 42341753
  MicaBackdropInApplicationFrameHostTitlebar: 35681203
  MicrosoftRequiredPermissionScope: 44020657
  MigrateAllLoggingToService: 39928913
  MinuteZeroExperiences: 8497738
  MiracastListenerAutoStart: 5419836
  MirrorEnterpriseFeatureControlState: 45948678
  MirrorEnterpriseFeatureControlState|mach2.warning.duplicate0: 46012388
  MixedRealityShellAsShellExperience: 37956022
  MobilityExperience: 11824828
  ModalExperienceManagerRestoreDialogOptions: 42875569
  ModerateStartupApps: 41477006
  ModernEapOverLanUx: 31480468
  ModernFirewallUXDialog: 40112637
  ModernIconsInInputSwitcher: 29610019
  ModernNetworkTroubleshooter: 32705523
  Modern_Storage_Spaces_Link: 25253244
  MopriaDiscovery: 13261424
  MouseInputVirtualization: 0
  MouthNoseOcclusionModel: 27446000
  MsaBackupAccountEngagementFeature: 44137035
  MsaDeviceAuthForEnterprise: 31645524
  MsiHashMismatchFix: 33280101
  MstscUninstallSupport: 44991397
  MtcLockRejuv: 35674037
  MultiCoreClasses: 0
  MultiLayerDHD: 11428947
  MultiTaskingSettingsRestore: 37536520
  MultipleWXHInstances: 41742318
  MultitaskingSettingsSimplification: 37603987
  MutlipleAssessments: 37269723
  NCI: 42947619
  NDCITP: 42982822
  NDRTW: 34066069
  NELI: 39323450
  NFI: 34459275
  NRDC: 39690189
  NSCA: 45243587
  NSFICI: 39043405
  NSLFL: 33929270
  NSTDNI: 42810361
  NTLE: 39340009
  NWOPI: 38139182
  NarratorBrailleHeadingIssue: 38566356
  NarratorBrailleOrderedListIssues: 38566328
  NarratorCheckBoxAsListItemIssue: 42867208
  NarratorComboBoxSelectionIssue: 44131114
  NarratorDefaultContextLevel: 43001516
  NarratorHotKeyVoiceSwitch: 35924515
  NarratorIntroduceFREForRegionalLanguages: 42452353
  NarratorIntroduceHighQualityVoicesDialog: 35752263
  NarratorLiveRegionDescendants: 38442209
  NarratorMenuItemCheckedAnnouncement: 44735276
  NarratorMultilingualSwitchSupport: 41318867
  NarratorNaturalVoiceDialog: 40618079
  NarratorNeuralVoicesSupport: 35875825
  NarratorOneSettings: 38800185
  NarratorPasswordFieldIssue: 41655660
  NarratorPunctuationIssue: 40378600
  NarratorScripting2: 39296908
  NarratorScriptingCTARegionFix: 46032734
  NarratorSwitchToDefault: 44794060
  NarratorTableItemIssue: 44592720
  NarratorUpdateSSMLLocale: 42626509
  Narrator_AddHighQualityVoice: 33672769
  NavigateParameterFix: 41951564
  NcsiConnectivityInDs: 26124864
  NdisDatapathVerifier: 0
  NetworkDiagnostics: 37110096
  NetworkIcon_VPNOverlay: 42531952
  NetworkSettings_AdvancedPropertySheet: 43951516
  NetworkSettings_NetworkHeroControlOptimization: 44271033
  NetworkUxBackupHandler: 45490823
  NetworkUxBackupRestoreHandler: 43954392
  NewBatteryLandingPageUX: 27296756
  NewDevicesFlowConnectUI_WCOSCDG: 20447509
  NewPcaUi: 40581622
  NickelInputAppActivationImprovement: 34346195
  NickelKeyboardHostingImprovement: 34895662
  NightLightUsingDES: 28451632
  NightsWatchEnablement: 24051083
  NightsWatchInferMotw: 24356642
  NoChangeStart: 36435051
  NoRoiLanguageDeprecation: 36950408
  NodeCapabilityForNoInternetPage: 45646163
  NonDXKryptonGpuSupport: 0
  NormalizeIrisFlightsId: 28962549
  NotepadBanner: 29480499
  NthLogonLaunchDevHomeIfNotTriedYet: 44358372
  NthLogonNdupExpeditedUpdate: 44476254
  OOBEOneDriveShellExperience: 43121389
  OSetupSCTest: 32798798
  OTPGTB: 38653309
  OctagonBrokerEtw: 15724492
  OctagonClientBase: 14263527
  OctagonProdAttestationUrl: 17722981
  OctagonRebootlessScriptUpdate: 18983747
  OctagonServiceIntegration: 14266621
  OemEsimStore: 29834243
  OfflineShedding: 36572014
  OnDemandRefresh: 44466961
  OneDownloadSlotForLowPerf: 33061463
  OneSettingsClientRefreshCacheTask: 16860457
  OneSettingsClient_MSRootCert: 20526503
  OneSettingsClient_PushNotificationRefresh: 42281068
  OnlineEFS: 8167107
  OnnxColorFaceDetector: 35780056
  OobeAppsScanAfterUpdate: 33232335
  OobeCbr2: 36195391
  OobeDisableSkipNetworkOnAadCapableEditions: 34919835
  OobeEsimBootstrap: 23787264
  OobeEsimDiscoveryTask: 21312859
  OobeExperienceManageQueueWnfCallback: 26243368
  OobeLaunchDevHome: 43180950
  OobeMMXPage: 32789062
  OobeMSAPrivacyConsent: 37014564
  OobeNetworkLogging: 35413044
  OobeNetworkReconnect: 34920336
  OobeNetworkReprobe: 32480409
  OobeRequiredServiceEvent: 35545996
  OobeRestoreDataLayer: 43933049
  OobeRestoreDataLayerIsolated: 45984759
  OobeRestoreUx: 43187998
  OobeSetBackgroundImage: 41696293
  OobeWindowsAccountSyncConsentPage: 44406154
  OpenCLOn12: 22145371
  OpenGLOn12: 0
  OpenTypeColrV1|mach2.warning.duplicate0: 41655236
  OptimizeRetinaSearchArea: 37347795
  OrchestratorInitedByApp: 34308337
  OrgMessagesPolicy: 41315359
  OrgMsgPolicy: 41315359
  OrgMsgPushPull: 41563745
  OsConfigurationGetConfigurationDocument: 35115136
  OsConfigurationParseJSONToDCDoc: 35038075
  OutOfProcIContextMenu: 23323390
  OverrideInspect: 37085408
  OverrideRulesEngineTasksIntervals: 42933645
  OverrideTasksIntervals: 39448330
  PATKTI: 37007953
  PBtPg_Hpd_AddU: 42208242
  PBtPg_Hpd_SynchSetCh: 41684156
  PCAccessSetting: 6171364
  PCH_MSHTest: 31773361
  PCH_USTEST: 33462698
  PCI_Sept23: 0
  PFVC: 42187469
  PGStartRenderOptimizations: 33726028
  PLDRRecovery: 0
  PSeekTest: 42940418
  PTPInputVirtualization: 0
  PackagedAppLaunchBlock: 0
  PackagedCreateProcess: 0
  ParallelizeLCU: 36610991
  PasswordAutofill: 13944250
  PasteAsPlainText: 15221520
  PdSTestSmRl: 45668242
  PdfTileCache: 12976578
  PenDetachIWS: 20430744
  PenInputVirtualization: 0
  PerClassEnergyUnsupported: 0
  PerProcessorClockTick: 0
  PersonalInfoManagementComponent: 41314266
  PersonalizationThemeBackupHandler: 44036889
  PersonalizationThemeRestoreHandler: 45169797
  Personalization_StartRejuv: 31754019
  PersonalizedContentCompliance: 36777462
  PfSTestSmRb: 45668249
  PhoneAppExperience: 13973807
  PhoneAppRecommendationList: 14603497
  PhoneAppRecommendations: 11913207
  PhonePage: 12003736
  PhoneSettings: 11618549
  PinWebsiteAction: 11790758
  PinWebsiteActionV2: 16419964
  PolicyEnforcedWebcamAccess: 19294815
  PostSV2Improvements: 43912504
  PostUpgradeScanBeforeLogon: 38615991
  PowerAndBatteryPage: 30997927
  PowerEventProcessorSystemIdle: 0
  PowerNotificationImprovements: 40928208
  PowerSettingsLinkRefactor: 42998046
  PreinstallDevHome: 43180945
  PreinstalledAppSupport: 35286366
  PrelaunchACExperiencesTest: 33352205
  PrepinTFL: 42560982
  PreserveSecureAssessmentApp: 18212771
  Print: 13944184
  PrintQueueActionCenter: 37625195
  PrintSupportApp: 23550552
  PrintSupportAppV2: 34070240
  PrinterProvisioningCSP: 32377461
  PrivateISTI: 25726566
  Private_Network_Fallback_For_Files: 14387182
  ProcessIrisActionsStateChangedWNF: 35431603
  ProductShellHangDetection: 24077485
  ProfanityPostFilter: 27864046
  Profile_Service_Retry_Load_Loop: 24172318
  ProtectUserDictionaries: 29674961
  ProtectedDatabasePerUserForCDPL: 16372493
  ProtectionHistoryPillar: 24652141
  PsaDynamic: 31746345
  PsaForUPOnAvd: 32615832
  PsaInEnterprise: 30259475
  PublisherValidatedLaunchFallback: 43132540
  QuickSettingsCommercial: 36610908
  QuietHours: 10896550
  QuietMomentPostOOBE: 32619713
  RDX: 6506476
  RDXLP: 43702253
  RDXORV: 41152579
  RDX_DisableAdminAccount: 9582338
  RDX_DocumentLaunchProtocol: 19539745
  RDX_OOBE_Accessibility: 44085332
  RDX_OOBE_Alert_Contrast_Mode_Accessibility: 42432121
  RDX_OOBE_Entry_Dialog_Visibility_Accessibility: 42431834
  RDX_OOBE_Keyboard_Focus_Accessibility: 42432520
  RDX_OOBE_Link_Hover_Accessibility: 42432571
  RDX_OOBE_Narrator_Leaving_Dialog_In_Scan_Mode: 42433953
  RDX_OOBE_Password_Label_Accessibility: 42432445
  RDX_OOBE_RetailDemoConfirmDlg_Narrator_Accessibility: 42433651
  RDX_OOBE_Second_Confirmed_Dialog_Accessibility: 42433847
  RDX_OOBE_Toggle_Control_Type_Accessibility: 42432592
  RDX_ScrapeHKCURegistry: 19539691
  RDX_SoftLanding: 6284670
  RDX_TimedShutdown: 6523167
  RDX_VirtualDesktopCleanup: 44848897
  RIMUserCritOpt: 0
  RadialControllerCustomFontGlyphs: 8049563
  RadialControllerPerApplicationCustomTools: 8049582
  RadialControllerProcessWide: 10880086
  RdsAadAuth: 37258284
  ReadingMode: 12261787
  RealtimeEnticement: 9982909
  RebootDowntimeEstimateEvaluation: 25704917
  RebootDowntimeEstimateFUUX: 36690175
  RecommendedSettingsBypassWISE: 43951220
  RecycleBin_Leak: 31791273
  RecycleLinkAndSustainablePowerAlerts: 35056325
  RedirectDefaultPrograms: 35245087
  RedirectInstalledUpdates: 36731482
  ReduceFUWakeDisruption: 31744752
  ReduceQUWakeDisruption: 33129334
  ReenablePreviewButtonForSupportedNaturalVoices: 45788203
  RefactoredDownloadRegulator: 41215635
  RefreshDataForNewContext: 45401011
  RefreshRateSetting: 25806600
  RegFileEncapsulationLogging: 22006819
  RegisterUdkPackageOnDemand: 28990927
  RegistryManager: 27513040
  RegistryProvider: 38063921
  Rejuv_Access_Work_or_School: 31777763
  Rejuv_Activation_Settings: 31547789
  Rejuv_Bluetooth_Settings: 31025902
  Rejuv_Camera_Settings: 32472551
  Rejuv_Device_Encryption: 32237831
  Rejuv_Sign_In_Options: 31777845
  Rejuv_Storage_Settings: 31025905
  Rejuv_Taskbar: 31754050
  Rejuv_USB_Settings: 31907773
  Rejuvenate_ShutdownDialog: 33499980
  RememberDesktopSpotlightFlyoutState: 44525378
  RemoteDesktop_Rejuv: 32003191
  RemoteTextPluginInMstscax: 40525205
  RemoveAdID: 44517656
  RemoveAutoRotateFlyout: 30534178
  RemoveCIToggleCheck: 43729561
  RemoveDeviceConfirmatorDeprecation: 34525664
  RemoveEdgeEnforcementOnHotspots: 45049929
  RemoveIEEntryPoints: 15055157
  RemoveMicrosoftEdgeUriScheme: 44252182
  RemoveMiracastBanner: 35221663
  RemovePowerAlerts: 43977583
  RemoveSystemDataFromClassicApplist: 37679625
  RemoveUserTileMRU: 24621400
  ReportImpersonationStatus: 38765994
  ReportLoggedOnCompleted: 20469805
  ReportOneSettingsUsage: 36722739
  ReportScriptErrors: 13853803
  ReportShellHotKey: 40579230
  RequestExtensionErrorMessage: 35384833
  RequireActiveSessionForInteractiveUsers: 36921490
  ReservedWidthReflowingPanel_NegativeWidthFix: 34038942
  ResilientToCloudFileCalculatedProperties: 20681302
  ResourceManagerRpcBypass: 39841886
  ResponsiveScreenRotationAnimation: 35001794
  RestoreExtendedPlaceholders: 43521128
  RestoreNotificationUISetting: 45844502
  RestorePlaceholderApi: 42607511
  RestoreSparkPlaceholders: 43521103
  RestoreStartPinnedLayout: 39892922
  RetrieveEkCertRefactor: 31367822
  RetryBGTaskRegistrationIfNotAlreadyRegistered: 46189746
  Rn2305: 42562020
  Rn2309: 44270738
  RnR_APMToggling: 17363920
  RnR_MBB: 17246021
  RnR_PDPReset: 17595139
  RnR_PnPDisableEnable: 17363926
  RollingShutterCorrection: 11949150
  RotateFrameToDetectFace: 26514007
  RotateRecoveryPasswords: 18791440
  RotationUiaNotification: 34968108
  RuleDiff: 0
  RulesEngine: 41121012
  RulesEngineInternalId: 42933558
  RunInPlaceUpgrade: 39847173
  SB_Test: 32513582
  SB_Test|mach2.warning.duplicate0: 34947456
  SCOOPS: 42562893
  SE: 41286328
  SECWPTest: 42258670
  SMEIntegration: 17149389
  STPVOTest: 40083186
  SUIWUTest: 30939958
  SV2Moments2UTCVersionChange: 40762443
  SV2RCFixesTwinui: 32324386
  SanderoOnPro: 24027798
  SavePasswordSoftlandingEvent: 12261764
  SchedulerAggressiveForegroundBoost: 0
  SchedulerFavoredCoreRotation: 0
  SchedulerQosPreemption: 0
  SchedulerRemoveForegroundBoostDecay: 0
  ScoobeEligibilityRedirection: 27336672
  ScoobeGetStartedLaunchNode: 40967016
  ScoobeOnFirstLogon: 40967005
  ScoobeUserSetupLogonManager: 43746648
  ScoobeWascNodeDisplay: 45135237
  ScreenClipping3PCallback: 45690423
  ScreenClipping3PNotification: 45690419
  ScreenClippingUnifiedOverlay: 41971648
  ScreenRecorderHotKey: 42063280
  ScriptingEngines_AMSI: 24742553
  ScriptingEngines_CollectJS9LegacyTelemetryData_ScriptStateStarted: 31697992
  ScriptingEngines_CollectLegacyTelemetryData_Multithreading: 31935990
  ScriptingEngines_CollectLegacyTelemetryData_ScriptStateStarted: 31579722
  ScriptingEngines_CollectVBScriptTelemetryData_ScriptStateStarted: 34898847
  ScriptingEngines_DisableLegacyJScript_ProcessLevel: 27806502
  ScriptingEngines_DisableLegacyJScript_SystemLevel: 26092979
  ScriptingEngines_GroupPolicyJScriptReplacement: 31916716
  SearchAccurateAppLaunchCounts: 0
  SearchBoxCursorIssueInRTL_43980409: 43980409
  SearchBoxCustomThemeMode: 42922989
  SearchBoxNQS: 40867945
  SearchBoxOnTaskbar: 40887771
  SearchBoxOnTaskbarGleamAsButton: 43572857
  SearchBoxOnTaskbarGleamHover: 43572692
  SearchBoxOnTaskbarWave2: 42606616
  SearchBoxOnTaskbarWave3: 42876420
  SearchBoxPillButton: 42038001
  SearchExtendSuspensionDelay: 45147551
  SearchFeatureAPIFix: 46110145
  SearchInAllMarkets: 17937263
  SearchNamespaceExtensionCrash: 26584528
  SearchPluginIsolation: 26222238
  SearchPrelaunchCrashFix: 39344879
  SearchThemeColorForHighContrast: 45995231
  SearchValidateClassicSettingConditionExceptionFix: 41727179
  SearchWebView2: 37926450
  SecondaryAccountRestore: 45065667
  SecondaryAccountsBackupApi: 45690989
  SecondaryAccountsRestoreApi: 44270954
  SecondaryClock: 35909549
  SecondsInSystrayClockSetting_Gpo: 45167965
  SecureBio: 11198543
  SecureStart: 27656178
  SecureUSBDeviceFirmwareHashCheck: 0
  SecureUSBSecurityChecks: 11564842
  SeeItSayIt: 7520078
  SeeItSayItForWebPlatform: 13786286
  SeeItSayItOnXbox: 9389920
  SelfHealingRepairScenarioSpecific: 19424499
  SensorDimDisplayTimeouts: 0
  ServiceUIContentExperimentA: 19272907
  ServiceUIContentExperimentB: 19272967
  Servicing_64kbPagesIntel: 0
  Servicing_AADCrossCloudB2BWAMSupport: 43470462
  Servicing_ADSD_DCLocatorLDAPPerf: 44325079
  Servicing_ADSD_DomainJoin_V2: 0
  Servicing_ADSD_KDSReferralChasingFix: 0
  Servicing_ADSD_LapsAuthNotificationCrash: 44253531
  Servicing_ADSD_LapsClearPolicyKeysOnUnjoin: 44327135
  Servicing_ADSD_LapsFailedAuthTriggersPAA: 44654793
  Servicing_ADSD_LapsFixRODCPasswordEncryption: 0
  Servicing_ADSD_LapsLogEventOnPAAMaxRetry: 44327946
  Servicing_ADSD_LapsLogEventOnPasswordEncryptionFail: 44328025
  Servicing_ADSD_LapsPAABrokenAfterHibernate: 44926046
  Servicing_ADSD_LapsValidateBothPAAPolicies: 44328099
  Servicing_ADSD_NetAPIAesFallback: 0
  Servicing_ADSD_PasswordResetTelemetry: 44647197
  Servicing_ADSD_SCRIL_Password: 0
  Servicing_ActivationHangFix_42341629: 42341629
  Servicing_ActiveVersionMismatchEventFixes_44543674: 44543674
  Servicing_ActiveX_UAC_Redirection_Guard: 45481849
  Servicing_AddingPinSource_41595838: 41595838
  Servicing_AllowExtensionsDuringAppServicing: 44838144
  Servicing_AllowOptionalContentPolicy: 44944405
  Servicing_AllowOptionalContentPolicy_44944405: 44944405
  Servicing_ApTimeSyncSeperation: 44192942
  Servicing_AppContainerLoadLibraryFix: 0
  Servicing_AppPickerFilePickerFix: 42178910
  Servicing_AppPickerPublicAPIFix: 45213017
  Servicing_AppVLogOffPublishingFailure: 45397396
  Servicing_ApphelpGetProcFix: 0
  Servicing_ApplySafeguardsFeatures: 40614503
  Servicing_AsyncStageWhileInUse: 43772682
  Servicing_AudioEnsureEventDrivenPresent: 43851893
  Servicing_AudioRegistryBloat: 43351246
  Servicing_AudioSkipMigrateOnUpdate: 43851918
  Servicing_Audio_HdAudBus_AMD_1TBMem: 0
  Servicing_Audio_HdAudBus_SxS0_LostDevice: 0
  Servicing_AuthextCrashFix: 43401103
  Servicing_AutoHideTaskbarFix: 45695665
  Servicing_AutoLogonWithoutNLAFix: 43590258
  Servicing_AvoidDuplicatemDnsQueries: 43950085
  Servicing_AvoidFailFastForErrors: 44589583
  Servicing_AvoidNSInotificationDeadlock: 0
  Servicing_BIPAConsentUIRelatedTimerIssue: 42621826
  Servicing_BSOD0x13ADuringResumingFromModernStandby: 0
  Servicing_BSOD0x3BAfterResumeFromModernStandby: 0
  Servicing_BackupMuOptIn: 44065660
  Servicing_BfeTrieConditionsFix: 0
  Servicing_BioPeripheralsWithESSUI: 45812398
  Servicing_BioTelemetry: 44490559
  Servicing_Bitlocker_Bugcheck: 0
  Servicing_Bitlocker_Resume: 43085972
  Servicing_BlockDefaultTabHandlingForWebView2_45171298: 45171298
  Servicing_BluetoothLEAudioDisableCodecInDsp: 45413386
  Servicing_BluetoothLEAudioWave2: 40635700
  Servicing_BluetoothLE_Keyboardfix: 0
  Servicing_BluetoothSniffModeDisabled: 0
  Servicing_BypassForLocal: 42127423
  Servicing_C2RXConditionalACE: 43772214
  Servicing_C2RXRedirectionFix: 43772257
  Servicing_C2RXUpdateRestartFix: 43772572
  Servicing_CBMRDownloadFix_44284547: 44284547
  Servicing_CBSPayloadTracker: 40322407
  Servicing_CDDDoubleWait: 0
  Servicing_CFONTPrintLeak: 0
  Servicing_CGReportingAndDisablementFix: 43710477
  Servicing_CacheDeviceItemAppItem_46359546: 46359546
  Servicing_CacheLaunchExperienceContextDownloaderPerfMetricsLinguisticData_46030046: 46030046
  Servicing_CacheProjectedCortanaAPI_45980057: 45980057
  Servicing_CameraFrameQueueWEP_TokenCheckFix: 44080540
  Servicing_CameraSettingsDefaultConfigBadData: 43909514
  Servicing_CancelPendingFileQueriesOnAppHidden_45126541: 45126541
  Servicing_CapabilityCheckFix: 42458871
  Servicing_CatalogStageCaseInsensitive: 42849005
  Servicing_CheckClientForWinREServicing: 44840911
  Servicing_ClearViewInfos: 43972398
  Servicing_CloudFilesCopyHookFix: 44703566
  Servicing_CollectionFrozenCheckOnRepeaterItemsSource_46510628: 46510628
  Servicing_CommandBarStealsFocusOnShiftF10: 44221343
  Servicing_CompSwapchain_DemoAttractGlitching: 44648464
  Servicing_ComputeDeviceEnumeration: 43619691
  Servicing_ConfigUpdateGetAction_46456972: 46456972
  Servicing_ControlPanelResizeFix: 46018710
  Servicing_ConvertAssertsHMFreeObjectMostTypesBugchecks: 0
  Servicing_CopyEABufferHandling: 0
  Servicing_CreateFontRegkey: 43835772
  Servicing_CredUICrash: 43712503
  Servicing_DCompKNullCheckAndTag: 0
  Servicing_DSBSuspensionFix_41517746: 41517746
  Servicing_DWMLivePreviewLeakFix: 43018633
  Servicing_DWMResourceTypeFix: 0
  Servicing_DYMOPrintFix: 44117054
  Servicing_DabMonthlyFixes: 43773960
  Servicing_Dcr_22_12_NonSec: 45034557
  Servicing_Dcr_23_01_NonSec: 45034616
  Servicing_Dcr_23_02_NonSec: 45034664
  Servicing_Dcr_23_03_NonSec: 45034674
  Servicing_Dcr_23_04_NonSec: 45034679
  Servicing_Dcr_23_05_NonSec: 45034690
  Servicing_Dcr_23_06_NonSec: 45034696
  Servicing_Dcr_23_07_NonSec: 45034704
  Servicing_Dcr_23_08_NonSec: 45034713
  Servicing_Dcr_23_09_NonSec: 45034724
  Servicing_Dcr_23_10_NonSec: 45034728
  Servicing_Dcr_23_11_NonSec: 45034731
  Servicing_DeadlineQosReschedule: 0
  Servicing_Deadlock_USB_Audio_KSDriver: 0
  Servicing_Deadlock_with_GroupPolicy: 45176828
  Servicing_DefenderSpoolerCrash: 44612208
  Servicing_DeferPageTableDestruction: 0
  Servicing_DeletingCorruptFileFix: 42868376
  Servicing_DeprecateCoreEditViewInputScope: 44227704
  Servicing_DeviceEnrollerCrashesErrorText: 43472881
  Servicing_DisableMMPCCertPinning: 44777433
  Servicing_DragTargetCrash: 45333194
  Servicing_EAP_Audit_Channel_Enforcement: 43962592
  Servicing_EDAMMinorUpdate: 44265126
  Servicing_EOW_Crash: 0
  Servicing_EdgeIndexerPerformanceFix_40127470: 40127470
  Servicing_ElevatedSchTaskCredManFix: 43701847
  Servicing_EnableESSWOT: 44490556
  Servicing_EnablePeripheralsWithESS: 44490532
  Servicing_EndPointUpdateMSA: 43715104
  Servicing_EnsureMomentConfigHistory_44174587: 44174587
  Servicing_EnterpriseFeatureControl_43787940: 43787940
  Servicing_EventForwarding: 42981994
  Servicing_Evergreen_HttpBugFixCustomTlsRestrictions: 0
  Servicing_Evergreen_WeakBindingFixNi: 0
  Servicing_Evergreen_WinHttpBugFixes: 43264139
  Servicing_ExternalExtensionTelemetry: 41216208
  Servicing_FEReadAVMoreGraphItems: 44151626
  Servicing_FSSourceDxgiLuidQueryFix: 44857703
  Servicing_FWEidAutoProxyUrlSizeCrash: 43956691
  Servicing_FWRulesWithWDAC: 43490992
  Servicing_FastJumpListContextMenu: 43685020
  Servicing_FatCcSync: 0
  Servicing_FconTelemetry: 42151817
  Servicing_FederatedServiceCollectionFix_43670155: 43670155
  Servicing_FidoPinWhileLidClosed: 42587883
  Servicing_FileDirectory: 0
  Servicing_FileExplorerAddressBarWrongThreadFix_46056757: 46056757
  Servicing_FileExplorerAvoidShortcutLink: 46002324
  Servicing_FileExplorerHomeDefCollectionLeak_45978227: 45978227
  Servicing_FileExplorerItemViewFlash: 45884645
  Servicing_FileExplorerNamedPropertyStoreToValueSetCrash: 37254716
  Servicing_FileExplorerRestartThreshold: 42134024
  Servicing_FileExplorerSearchDispatcherTimerLeak_46268888: 46268888
  Servicing_FileExplorerSettingChange: 45091444
  Servicing_FileExplorerThemeChangeFix_46028495: 46028495
  Servicing_FileExplorerThemeChangeRaceConditionFix: 46114610
  Servicing_FileExplorer_GalleryFilterLocalizationFix: 45373428
  Servicing_FileExplorer_GalleryImprovements: 46240254
  Servicing_FileExplorer_GetListPerfImprovements: 46084709
  Servicing_FileExplorer_InsightsImprovements: 46345952
  Servicing_FileExplorer_LaunchAndEnumerationPerfInefficiencies: 46008958
  Servicing_FileExplorer_ThreadParamDoubleFree: 45335796
  Servicing_FileExplorer_ThrowTabIdNotFound: 43670731
  Servicing_FileExplorer_XAMLIslandReparentingFix: 44781949
  Servicing_FilePickerWindowingFix: 44965112
  Servicing_FirstLetterNav_45697525: 45697525
  Servicing_FirstSignInSettings_EnumerateUserIntentKeys: 44507889
  Servicing_FixAppxMiniRepositoryOwnership: 43769175
  Servicing_FixCloudapDeadlock: 43811225
  Servicing_FixHamActivityStart: 46081892
  Servicing_FixKoreanTouchKeyboardSearch_45084694: 45084694
  Servicing_FixSearchBoxButtonTabletPadding_45113639: 45113639
  Servicing_FixSearchIconLabelOverlap_46225611: 46225611
  Servicing_FixSmbSessionSetupIscFail: 43272058
  Servicing_FixTcpDisconnectStaleProcessor: 0
  Servicing_FixVPNSuffixOverwrite: 42340147
  Servicing_FixWnfFeatureUsageMerge: 44490779
  Servicing_Fix_CloudTrustPrtRaceCondition: 43105209
  Servicing_FocusManagement_43006020: 43006020
  Servicing_FolderShortcutCrash: 40052018
  Servicing_FontdrvhostWER: 39069731
  Servicing_GB18030IMEFilter: 44977786
  Servicing_GB18030_2022: 43843169
  Servicing_GPDefaultTimeOut: 45179614
  Servicing_GameInputAvoidDoubleRemapping: 43415797
  Servicing_GameInputIdleDetection: 42106150
  Servicing_GdiResetRecursiveBatch: 0
  Servicing_GdiUmpdContextTelemetry: 0
  Servicing_GdiUmpdDisableLock: 0
  Servicing_GleamToolTipFix_44586232: 44586232
  Servicing_GpuPreferenceSelectionFix: 43962249
  Servicing_GuardDroppedCharges: 0
  Servicing_HalftoneFUDI: 0
  Servicing_HandleShellPolicyExceptions: 46245958
  Servicing_HeavyHitterWatsonCrashNullPtrRead: 44777376
  Servicing_HwFlipQueue: 0
  Servicing_HwfqFlipOverwrite: 0
  Servicing_HwfqFlipResubmit: 0
  Servicing_HwfqVSyncFix: 0
  Servicing_IEModeFocusFix: 42443580
  Servicing_IKEv2InvalidHeaderData: 0
  Servicing_IMEPadInitialization: 43955025
  Servicing_IOMMUInterfaceOverrun: 0
